,months_since_lead_gen,lead_gen_channel,Gender,Age,City,airline_loyalty_tier,no_of_family_members,is_6M_enquiry,is_3M_active,Status,Converted_y_N,Prediction Probability
9059,3.39441166135849,0.0,0.0,2.589753775020552,0.39441166135849004,4.0,1.0,0.0,1.0,1.0,1,0.9730721649699686
5921,2.0,1.0,1.0,2.4183424053220275,6.0,2.0,2.0,1.0,1.0,0.0,0,0.03633979985431958
7494,3.0,0.0,1.0,2.5642313931853695,4.0,4.0,1.9912831328019476,0.0,1.0,1.0,1,0.9462576999829123
5933,5.0,1.0,0.0,2.492824463854442,6.0,4.0,2.0,1.0,1.0,0.0,0,0.2036429576473958
9146,4.151861647423327,0.8481383525766734,1.0,2.5394246944715064,3.0,2.0,1.0,1.0,1.0,0.0,1,0.957533048149353
1866,3.0,1.0,1.0,2.503869564022474,0.0,0.0,1.0,0.0,0.0,3.0,0,0.2360847838910417
9228,2.0,0.07598826366691669,0.0,2.642651461742643,0.0,0.0,1.9240117363330833,0.0,1.0,1.0,1,0.9831159698248306
7354,2.94778317578909,1.0,1.0,2.5838682676117064,5.0,2.0,1.0,1.0,1.0,0.0,1,0.8381280372207988
5746,5.0,0.0,0.0,2.6300969078575585,8.0,4.0,1.0,1.0,0.0,2.0,1,0.8929753205975921
2655,3.0,1.0,0.0,2.225445051482812,8.0,2.0,2.0,1.0,0.0,2.0,0,0.01783664813434183
8339,5.551514061965216,0.4484859380347841,1.0,2.3635731100782142,3.448485938034784,4.0,3.0,0.4484859380347841,1.0,0.5515140619652159,1,0.939172691294806
9395,4.524631034242409,0.475368965757591,0.475368965757591,2.545230066655016,10.0,4.0,1.0,0.0,0.0,3.0,1,0.9971870604781996
3993,4.0,0.0,1.0,2.2474642325978444,2.0,0.0,1.0,1.0,1.0,0.0,0,0.025152650573203542
682,5.0,1.0,0.0,2.5637191659191334,10.0,2.0,2.0,1.0,1.0,0.0,0,0.02203147525555136
2277,4.0,0.0,0.0,2.4574871831877636,1.0,0.0,3.0,1.0,1.0,0.0,1,0.809964352959464
5687,6.0,1.0,0.0,2.524977524647276,3.0,2.0,2.0,1.0,1.0,0.0,0,0.10262474175153441
3521,2.0,1.0,1.0,2.404313823748339,7.0,2.0,2.0,1.0,0.0,2.0,0,0.023111611671934207
688,4.0,1.0,1.0,2.5637191659191334,1.0,2.0,2.0,1.0,1.0,0.0,0,0.03633741124433603
9898,5.0,0.0,0.9297379200371617,2.7139172866342074,9.0,0.0,1.0,0.0,1.0,1.0,1,0.9910964475046754
7132,4.0,0.0,1.0,2.3840693580634045,0.0,3.9196925289575244,1.0,0.0,1.0,1.0,1,0.5227251630820816
10164,5.0,1.0,0.5804390468172062,2.5960906329355904,4.0,0.5804390468172062,1.0,1.0,1.0,0.0,1,0.9167635248341247
11098,5.0,1.0,0.0,2.6544985491850555,5.81478623643417,2.0,1.0,1.0,1.0,0.0,1,0.9662091740127953
11165,4.99236801483365,0.007631985166350441,0.0,2.572065180754042,2.00763198516635,2.0,2.0,0.0,0.0,3.0,1,0.7576195425509118
3856,6.0,0.0,1.0,2.672424040037831,8.0,4.0,3.0,0.0,0.0,3.0,1,0.8911390602513187
4082,4.0,1.0,1.0,2.753739620868796,2.0,2.0,2.0,1.0,1.0,0.0,0,0.11693496105162833
8236,4.0,1.2635138078963908,1.0,2.574420594678363,5.0,2.0,1.7364861921036092,1.0,0.0,2.0,1,0.9984930681133213
2072,5.0,1.0,1.0,2.737996495258342,4.0,3.0,2.0,1.0,1.0,0.0,0,0.09210337197561395
674,4.0,2.0,1.0,2.5985366483993895,8.0,2.0,1.0,1.0,0.0,2.0,0,0.35243936169250684
613,4.0,0.0,1.0,2.307063035651694,3.0,4.0,1.0,0.0,1.0,1.0,0,0.25568998951572336
6875,6.0,0.0,1.0,2.5448880909648666,1.0,0.0,2.0,0.0,0.0,3.0,0,0.34021192330897615
8784,5.0,0.4112469005781447,0.0,2.3449184132039966,10.0,2.4112469005781447,1.0,1.0,1.0,0.0,1,0.9221634144476824
10237,4.0,1.0,1.0,2.628681953263919,8.0,2.242367675165045,1.0,0.0,0.0,3.0,1,0.983384441011954
3507,3.0,0.0,0.0,2.404313823748339,5.0,2.0,2.0,1.0,0.0,2.0,0,0.01196956053051989
4387,3.0,0.0,1.0,2.177482076665396,8.0,3.0,2.0,1.0,1.0,0.0,0,0.08330287958917892
4983,2.0,1.0,0.0,2.3250797444737543,9.0,0.0,2.0,1.0,1.0,0.0,0,0.07496380057981145
10832,4.0,0.6544755640591275,0.0,2.588646475624714,9.345524435940872,4.0,3.6544755640591275,0.0,1.0,1.0,1,0.9879862402014301
2318,5.0,1.0,1.0,2.5815725377636167,4.0,3.0,1.0,0.0,1.0,1.0,1,0.8807399920046052
4924,5.0,1.0,0.0,2.4574871831877636,10.0,4.0,1.0,1.0,1.0,0.0,1,0.5642463625506793
7340,4.0,2.0,0.0,2.529971017189342,4.353025610317611,3.646974389682389,2.0,1.0,1.0,0.0,1,0.6394804926298635
163,4.0,0.0,0.0,2.492824463854442,1.0,2.0,2.0,1.0,1.0,0.0,0,0.12060216607013835
5837,3.0,1.0,1.0,2.524977524647276,5.0,2.0,3.0,0.0,1.0,1.0,1,0.9247607121368817
7859,5.0,1.0,0.0,2.6194072829570785,2.732332627851021,2.0,1.0,0.0,1.0,1.0,1,0.9978902953586499
10363,4.0,1.0,0.0,2.5228421232585942,1.2054017599084992,2.0,1.0,1.0,1.0,0.0,1,0.8887776429731302
3024,4.0,1.0,1.0,2.3250797444737543,0.0,4.0,1.0,0.0,1.0,1.0,0,0.07570305922017524
533,2.0,1.0,0.0,2.4183424053220275,8.0,2.0,1.0,1.0,1.0,0.0,0,0.07802834676046654
8673,4.785233606426504,0.7852336064265046,0.7852336064265046,2.3019292673637346,4.0,4.0,1.0,0.0,0.0,3.0,1,0.9717764215390798
9084,3.0,1.0,0.0,2.5289482600806084,8.753064290943483,2.0,1.0,1.0,1.0,0.0,1,0.7710771815501014
935,4.0,1.0,1.0,2.6519433518751416,9.0,2.0,2.0,1.0,1.0,0.0,0,0.06303800688475611
10780,4.765901566968578,1.0,0.0,2.6206575745442127,5.0,2.0,1.0,0.0,1.0,1.0,1,0.9966933119622993
3250,3.0,2.0,1.0,2.514581307060663,5.0,2.0,1.0,1.0,0.0,2.0,0,0.23613136997988277
4468,5.0,0.0,0.0,2.5815725377636167,2.0,4.0,1.0,1.0,1.0,0.0,1,0.636372420600827
219,4.0,1.0,0.0,2.342296594692339,7.0,2.0,2.0,1.0,1.0,0.0,1,0.2828702850460406
9696,2.245453377302418,0.0,1.0,2.6353286983388724,0.0,0.0,2.0,0.0,1.0,1.0,1,0.9392203174960746
10345,3.7606945109750294,1.0,0.0,2.6275769235774282,6.760694510975029,0.0,1.0,0.0,0.0,3.0,1,0.9785430036613071
6348,3.0,2.0,0.0,2.307063035651694,3.0,0.0,1.0,0.0,1.0,1.0,0,0.28741221833534114
1989,5.0,0.0,0.0,2.5637191659191334,7.0,0.0,1.0,0.0,1.0,1.0,0,0.7090844889443393
6690,2.0,1.0,1.0,2.5448880909648666,0.0,3.0,1.0,0.0,1.0,1.0,1,0.5365742710858221
5077,5.0,1.0,0.0,2.4183424053220275,9.0,2.0,2.0,1.0,1.0,0.0,0,0.00731142977978421
10717,4.124957501697117,1.0,0.0,2.4303681780493616,6.0,2.0,2.875042498302883,1.0,0.0,2.0,1,0.9415648289477501
8485,4.1693833612191025,0.0,1.0,2.449091186689989,3.8306166387808975,0.0,1.0,0.0,0.0,3.0,1,0.8542447445186302
1555,3.0,1.0,0.0,2.481426676229533,5.0,2.0,2.0,0.0,1.0,1.0,0,0.028125567131862594
7658,3.0610316774762865,0.0,1.0,2.2921775728976015,6.0,4.0,1.0,0.0,1.0,1.0,1,0.41285409309651067
9668,5.0,1.0,0.0,2.6518619290687218,5.1350896216577775,2.0,1.0,1.0,1.0,0.0,1,0.9738693399257925
7079,4.0,0.0,0.0,2.5696604666964227,10.0,4.0,1.080481649792446,0.0,1.0,1.0,1,0.963954010837216
1335,5.0,2.0,0.0,2.342296594692339,9.0,2.0,1.0,0.0,1.0,1.0,0,0.17420171069041981
3830,5.0,2.0,0.0,2.554431860990937,1.0,2.0,2.0,1.0,0.0,2.0,0,0.0923718229078381
8304,5.0,2.0,0.0,2.499648678390819,7.457278773700091,2.0,1.0,0.0,1.0,1.0,1,0.7997230855105015
8127,5.0,2.0,0.0,2.568001876291725,6.0,2.0,1.0,0.0,1.0,1.0,1,0.9719423134604681
4405,4.0,2.0,1.0,2.288176324422878,8.0,2.0,2.0,1.0,1.0,0.0,0,0.020696655665010093
3394,4.0,2.0,0.0,2.444897673102868,10.0,0.0,2.0,1.0,1.0,0.0,0,0.0748250139075352
11039,5.0,0.0,1.0,2.381755445329925,0.0,1.0,1.168250095421142,1.0,0.0,2.0,1,0.8058467908570289
1969,4.0,1.0,1.0,2.3587758197041415,4.0,2.0,1.0,1.0,1.0,0.0,0,0.011711224574217874
7647,5.0,0.8654092021501993,0.13459079784980066,2.610717726483419,8.0,0.0,2.0,1.0,0.0,2.0,1,0.9437281504283407
982,5.0,0.0,0.0,2.389737358340596,6.0,2.0,1.0,0.0,1.0,1.0,0,0.19685771236183713
5308,3.0,1.0,0.0,2.444897673102868,9.0,0.0,2.0,0.0,0.0,3.0,1,0.21351524650988465
10761,4.993786393161256,0.0,0.0,2.4817600239473028,6.0,0.0,1.0,0.0,1.0,1.0,1,0.9164814433487619
269,4.0,0.0,0.0,2.6375409724130505,10.0,4.0,1.0,1.0,0.0,2.0,1,0.9135721051720677
8963,2.5184841700647,1.0,1.0,2.4569601736249167,4.5184841700647,2.0,2.0,0.0,1.0,1.0,1,0.6579448929482732
8481,3.0,1.1917929265956075,0.0,2.4694211949967038,9.0,0.19179292659560754,2.0,0.0,0.0,3.0,1,0.6624701477311992
1551,3.0,1.0,1.0,2.481426676229533,7.0,2.0,2.0,0.0,1.0,1.0,0,0.03740095430341149
2561,5.0,2.0,0.0,2.4183424053220275,4.0,4.0,2.0,0.0,1.0,1.0,0,0.13186587818166548
6293,3.0,0.0,1.0,2.554431860990937,8.0,2.0,1.0,0.0,1.0,1.0,1,0.8657935089767299
6684,4.0,0.0,0.0,2.307063035651694,6.0,2.0,2.0,1.0,1.0,0.0,0,0.017535797329170374
3184,5.0,1.0,1.0,2.4183424053220275,10.0,3.0,1.0,1.0,1.0,0.0,0,0.08364624545528454
5060,4.0,1.0,1.0,2.12324714601878,9.0,2.0,2.0,1.0,1.0,0.0,0,0.011134402641290207
2758,4.0,1.0,0.0,2.5637191659191334,3.0,2.0,1.0,0.0,0.0,3.0,0,0.6210328418467429
7589,5.0,0.0,1.0,2.497227979344664,3.2168257592626484,4.0,1.0,0.0,1.0,1.0,1,0.6860026241029593
10990,3.5014471810586008,0.0,0.0,2.5997572250358174,3.0,0.0,1.0,1.0,0.0,2.0,1,0.9238080263607364
3586,5.0,0.0,1.0,2.5350746984524526,5.0,1.0,1.0,1.0,0.0,2.0,1,0.7295507261589674
8136,5.0,0.0,0.24273826645664143,2.5198538148767766,4.0,3.7572617335433587,3.0,0.0,1.0,1.0,1,0.9966340621403913
8840,3.922709943938884,0.0,1.0,2.507777526789745,2.0,2.0,1.0,0.0,1.0,1.0,1,0.9723586157781988
8557,4.075588054021866,2.0,1.0,2.4862236010748515,1.0,2.0,2.924411945978134,0.0,1.0,1.0,1,0.9451625614558659
4824,3.0,1.0,0.0,2.404313823748339,6.0,2.0,1.0,0.0,1.0,1.0,0,0.1375477207060073
3592,5.0,2.0,1.0,2.3250797444737543,2.0,2.0,1.0,0.0,1.0,1.0,0,0.10338447691070449
2098,4.0,1.0,0.0,2.6375409724130505,8.0,4.0,1.0,1.0,1.0,0.0,0,0.27684941224664744
1562,6.0,2.0,1.0,2.4574871831877636,7.0,2.0,2.0,0.0,1.0,1.0,0,0.03981996423476187
10911,4.0,2.0,0.0,2.6418507904391,1.0,2.0,2.936572197294839,0.0,1.0,1.0,1,0.997273612463486
5691,4.0,0.0,1.0,2.492824463854442,1.0,4.0,2.0,1.0,1.0,0.0,0,0.048290303846893576
10364,4.937567338704618,1.0,1.0,2.4262677441401865,2.937567338704618,2.062432661295382,1.0,1.0,0.0,2.0,1,0.6712492869405418
10376,3.6571000282143533,0.6571000282143534,0.6571000282143534,2.5787281731481304,6.0,2.0,3.0,0.0,1.0,1.0,1,1.0
553,5.0,2.0,0.0,2.4183424053220275,6.0,0.0,2.0,1.0,0.0,2.0,0,0.18802249919005412
3632,3.0,2.0,0.0,2.554431860990937,6.0,1.0,1.0,0.0,1.0,1.0,0,0.431740882286288
742,4.0,2.0,1.0,2.5350746984524526,1.0,4.0,1.0,1.0,1.0,0.0,0,0.2529006445043772
231,5.0,1.0,1.0,2.4574871831877636,3.0,4.0,1.0,0.0,0.0,3.0,0,0.056318539768437204
10104,4.0,0.0,0.0,2.489426888549037,5.0,0.5778768056361033,1.4221231943638966,0.0,1.0,1.0,1,0.9968354430379747
6263,3.0,1.0,1.0,2.389737358340596,5.0,2.0,2.0,1.0,0.0,2.0,0,0.009117028041911453
863,5.0,0.0,1.0,2.3250797444737543,10.0,0.0,2.0,1.0,0.0,2.0,0,0.12447229114108052
6135,4.0,0.0,1.0,2.6224819363729917,10.0,1.0,2.0,0.0,0.0,3.0,0,0.3513652280032025
6702,4.0,1.0,1.0,2.590160680985161,9.0,3.0,1.0,0.0,1.0,1.0,1,0.8602539271145002
5219,4.0,2.0,0.0,2.288176324422878,2.0,2.0,1.0,0.0,1.0,1.0,0,0.13864462418245185
6201,5.0,1.0,0.0,2.469655202750048,5.0,2.0,2.0,1.0,0.0,2.0,0,0.039108948365277486
4814,2.0,1.0,0.0,2.6300969078575585,0.0,2.0,1.0,1.0,0.0,2.0,0,0.44964773684989623
8898,5.0,0.3822193408303213,1.0,2.6435932184432547,0.0,2.0,1.0,0.0,1.0,1.0,1,0.987550498128495
5155,4.0,2.0,0.0,2.404313823748339,10.0,2.0,3.0,1.0,0.0,2.0,0,0.5819007902969084
10081,5.574393802852148,2.0,0.0,2.5557045437196417,3.0,2.0,1.0,0.5743938028521476,1.0,0.4256061971478524,1,0.9750670095146328
5413,3.0,0.0,1.0,2.4318593876580854,5.0,2.0,2.0,1.0,0.0,2.0,0,0.012112307523699928
9471,3.0,1.0,0.0,2.602199257839049,0.5914858570766954,4.0,1.5914858570766954,1.0,1.0,0.0,1,0.9369749659296827
3353,2.0,0.0,0.0,2.5815725377636167,1.0,2.0,1.0,0.0,0.0,3.0,1,0.9245200185352828
4893,5.0,1.0,0.0,2.715689097851082,10.0,2.0,3.0,1.0,1.0,0.0,0,0.4421346647891695
1588,4.0,1.0,0.0,2.2683401851981295,10.0,1.0,2.0,1.0,1.0,0.0,0,0.028598343308879424
7446,3.0,0.0,0.0,2.514435254441908,3.257583370418761,0.0,1.257583370418761,1.0,1.0,0.0,1,0.9324710621760139
585,4.0,2.0,0.0,2.6300969078575585,10.0,0.0,1.0,0.0,1.0,1.0,1,0.763544953275574
11047,1.5494615082396173,0.5494615082396173,0.45053849176038274,2.555400056478897,7.5494615082396175,0.0,1.4505384917603827,0.0,0.0,3.0,1,0.9978902953586497
10875,3.5843228823867115,1.0,0.0,2.4927436503723897,4.0,2.0,1.0,0.0,0.0,3.0,1,0.7507540304255751
4768,3.0,1.0,0.0,2.6224819363729917,1.0,2.0,1.0,1.0,1.0,0.0,1,0.7532268358033597
5457,3.0,0.0,1.0,2.554431860990937,2.0,2.0,1.0,0.0,1.0,1.0,1,0.9561277739712707
11145,5.770673450449271,0.0,0.0,2.4762408482258307,9.0,0.0,1.0,0.0,1.0,1.0,1,0.9082443827944268
5281,4.0,1.0,1.0,2.5350746984524526,6.0,0.0,1.0,1.0,1.0,0.0,0,0.1377869834310639
8318,4.0,1.0,0.0,2.545610036386676,8.0,2.0,3.0,0.7204557792193467,0.0,2.2795442207806533,1,0.9940928270042194
1793,4.0,1.0,1.0,2.374572871755165,1.0,2.0,2.0,0.0,1.0,1.0,0,0.01655005119068293
2744,5.0,2.0,0.0,2.590160680985161,10.0,2.0,1.0,0.0,1.0,1.0,1,0.9437259165712254
2504,5.0,0.0,0.0,2.4183424053220275,0.0,1.0,2.0,0.0,1.0,1.0,0,0.11929218178654825
9420,3.700133714826959,2.0,1.0,2.568329995150109,4.0,0.0,1.0,1.0,1.0,0.0,1,0.6684855091045081
4361,5.0,1.0,0.0,2.481426676229533,6.0,2.0,1.0,0.0,0.0,3.0,0,0.41969084789330596
3931,3.0,1.0,0.0,2.389737358340596,3.0,0.0,1.0,0.0,1.0,1.0,0,0.08266383946660817
2987,5.0,1.0,1.0,2.524977524647276,6.0,4.0,2.0,1.0,0.0,2.0,0,0.12065010278309253
10072,5.0,2.0,0.0,2.5804974057718364,6.0,2.0,1.0,0.0,1.0,1.0,1,0.9821070719013757
9318,5.0,0.0,0.6527589857499012,2.4657999570322207,9.347241014250098,4.0,1.0,1.0,1.0,0.0,1,0.9762142052536692
1249,6.0,1.0,1.0,2.5448880909648666,3.0,4.0,4.0,1.0,0.0,2.0,1,0.8430700385698524
3161,4.0,1.0,1.0,2.6448209702670016,10.0,2.0,1.0,1.0,1.0,0.0,1,0.5301423431295182
9529,2.1476948191325542,0.0,1.0,2.5861368794451542,3.0,0.14769481913255433,1.0,0.0,1.0,1.0,1,0.988659046649553
930,4.0,2.0,1.0,2.6789736147665053,3.0,0.0,1.0,1.0,1.0,0.0,0,0.29360365510735636
138,5.0,1.0,0.0,2.4574871831877636,9.0,2.0,1.0,0.0,0.0,3.0,0,0.12479628620611355
7864,3.2835919850242754,1.0,0.0,2.573593124889257,6.0,2.0,1.0,0.0,1.0,1.0,1,0.9671168540444414
9865,1.7868152511559048,1.0,0.7868152511559047,2.398452117509663,9.786815251155904,3.213184748844095,1.0,0.0,1.0,1.0,1,0.9406303085100554
8486,3.382332803177126,0.38233280317712615,0.0,2.4907882913682724,2.0,0.0,1.0,0.0,1.0,1.0,1,0.9836820408649972
7314,5.0,0.0,1.0,2.484780940490797,4.0,4.0,1.0,1.0,1.0,0.0,1,0.5807745740024607
3611,5.0,0.0,1.0,2.4318593876580854,5.0,1.0,2.0,1.0,1.0,0.0,0,0.031445028145512144
9074,4.0,1.0,0.0,2.5407015625353937,3.0,4.0,1.0,1.0,1.0,0.0,1,0.6851105097303706
868,3.0,2.0,0.0,2.3587758197041415,1.0,2.0,1.0,0.0,1.0,1.0,1,0.5337482495090659
8753,5.0,1.0,0.04773730568757928,2.5048772011912614,9.0,2.0,1.0,0.0,1.0,1.0,1,0.9573474369409645
4967,4.0,1.0,0.0,2.307063035651694,1.0,2.0,2.0,0.0,0.0,3.0,0,0.014840477736047358
6127,3.0,0.0,1.0,2.492824463854442,2.0,4.0,1.0,0.0,1.0,1.0,1,0.8784646509136552
8521,4.0,0.0,1.0,2.526888222194391,0.0,0.6412295685554379,1.0,0.0,1.0,1.0,1,0.9786673681452162
9280,3.5613506038475005,1.5613506038475005,1.0,2.5417211103714816,5.0,2.0,1.0,1.0,1.0,0.0,1,0.8734605564442046
10290,3.0,1.0,0.0,2.5803132200666217,10.0,1.7243832592251522,1.0,0.0,1.0,1.0,1,0.857120849419856
2775,5.0,1.0,0.0,2.389737358340596,7.0,0.0,2.0,0.0,1.0,1.0,0,0.1301372538694396
10777,2.5082681243161282,1.0,1.0,2.492824463854442,5.491731875683872,2.0,2.4917318756838718,0.0,1.0,1.0,1,0.9476031293978642
6982,2.0,1.0,1.0,2.572762252517431,6.0,2.0,1.0,0.0,1.0,1.0,0,0.5381201188873524
5898,3.0,0.0,0.0,2.4183424053220275,7.0,2.0,1.0,0.0,1.0,1.0,0,0.348272155056347
2633,5.0,1.0,1.0,2.514581307060663,5.0,2.0,2.0,1.0,1.0,0.0,0,0.03355268859173119
10708,4.0,1.0,0.0,2.5214134095351555,6.535949463708508,2.0,2.0,0.0,1.0,1.0,1,0.5066158723667424
8435,4.0,0.0,0.1851815279225798,2.6318316034256455,6.0,2.0,1.0,0.0,1.0,1.0,1,0.9858285789456676
10511,4.504194442462854,0.0,1.0,2.46074724592607,7.504194442462854,0.0,1.0,0.0,0.0,3.0,1,0.9252205176721185
3867,5.0,2.0,1.0,2.5637191659191334,10.0,2.0,1.0,1.0,1.0,0.0,0,0.3332879013765776
9654,4.0,1.7858928742860627,1.0,2.5035066958179195,8.0,3.0,1.7858928742860627,0.0,0.0,3.0,1,0.8610395662118532
5225,4.0,0.0,0.0,2.481426676229533,0.0,0.0,1.0,0.0,1.0,1.0,0,0.5057522937583288
710,4.0,0.0,1.0,2.389737358340596,3.0,0.0,2.0,1.0,0.0,2.0,0,0.10894018322252443
5620,5.0,2.0,0.0,2.444897673102868,3.0,0.0,3.0,1.0,1.0,0.0,1,0.7074878450049903
4091,3.0,0.0,1.0,2.5815725377636167,1.0,4.0,1.0,0.0,0.0,3.0,1,0.8776383990574531
10982,4.0,0.0752327945635376,0.0752327945635376,2.458402617303738,9.0,2.0,1.0,0.0,0.0,3.0,1,0.9956298975286316
6165,4.0,2.0,1.0,2.342296594692339,6.0,4.0,1.0,1.0,0.0,2.0,0,0.07895751011712918
3003,6.0,0.0,0.0,2.524977524647276,0.0,2.0,2.0,1.0,1.0,0.0,0,0.13740993415671082
6642,4.0,0.0,1.0,2.514581307060663,4.0,0.0,1.0,1.0,0.0,2.0,0,0.4181576464688703
8922,5.0,1.0,0.0,2.4292681982747393,1.0,2.0,1.4693021992493889,0.0,1.0,1.0,1,0.9277831025597222
3943,6.0,1.0,0.0,2.3587758197041415,2.0,2.0,2.0,1.0,1.0,0.0,0,0.03699473873524505
11080,4.283375235478515,1.0,0.0,2.5233920458474803,10.0,2.0,1.0,0.0,1.0,1.0,1,0.6687787956155611
8211,3.3288033749001062,2.0,0.32880337490010625,2.5130811839517326,3.0,2.0,3.0,0.0,1.0,1.0,1,0.995575029752245
10793,2.11224309928283,1.1122430992828298,0.11224309928282994,2.400028851551579,3.0,2.0,1.0,1.0,1.0,0.0,1,0.9652486800243687
5458,4.0,1.0,1.0,2.524977524647276,5.0,2.0,1.0,1.0,1.0,0.0,0,0.3227744633967851
8813,4.3219381637013194,1.0,0.6780618362986806,2.5448880909648666,3.0,0.0,1.0,0.0,1.0,1.0,1,0.8511435299013189
6337,3.0,1.0,1.0,2.514581307060663,8.0,2.0,2.0,0.0,0.0,3.0,0,0.04199003404141156
1817,2.0,1.0,0.0,2.4183424053220275,6.0,3.0,1.0,0.0,0.0,3.0,0,0.18675140306258764
8510,3.0578341870035963,0.05783418700359655,0.0,2.560257812850951,3.9421658129964037,2.0,1.0,1.0,0.0,2.0,1,0.9900436123816614
7955,3.0,1.0,1.0,2.560801724141886,0.17115044050628758,2.0,2.0,0.0,0.0,3.0,1,0.32686188490987644
600,3.0,0.0,0.0,2.758814305510017,0.0,2.0,1.0,1.0,0.0,2.0,0,0.21777685461112203
7661,3.5085526338122177,1.0,0.0,2.5115197918083174,4.0,2.0,1.0,0.0,0.0,3.0,1,0.8880974356022854
3221,2.0,2.0,0.0,2.288176324422878,9.0,2.0,2.0,1.0,1.0,0.0,0,0.039030600936974955
7192,4.0,1.768462640204954,1.0,2.506349732724339,1.0,2.0,1.0,1.0,1.0,0.0,1,0.903139635061981
2737,5.0,1.0,1.0,2.5985366483993895,0.0,2.0,1.0,1.0,1.0,0.0,0,0.3057180216801745
985,5.0,1.0,0.0,2.288176324422878,5.0,2.0,2.0,0.0,0.0,3.0,0,0.0075430133695211865
1815,4.0,1.0,0.0,2.492824463854442,5.0,2.0,2.0,0.0,0.0,3.0,0,0.04619072026609159
11119,4.0,1.5924029701633926,0.0,2.415361247276081,8.407597029836607,1.4075970298366074,2.5924029701633926,1.0,0.0,2.0,1,0.9140293473992576
11084,3.0,0.0,0.0,2.553125648239743,7.863134511034318,4.0,1.1368654889656824,1.0,1.0,0.0,1,0.9973149213655542
4989,4.0,1.0,0.0,2.4574871831877636,9.0,2.0,1.0,0.0,1.0,1.0,0,0.26432376961262427
9834,4.097206891185475,0.0,1.0,2.613985350507627,8.0,0.0,1.097206891185475,1.0,0.0,2.0,1,0.9832984071442745
2899,3.0,1.0,1.0,2.374572871755165,6.0,2.0,2.0,0.0,0.0,3.0,0,0.006777426160337553
8094,5.0,0.0,0.0,2.5760682210759667,2.0,2.0,2.375239673422252,0.37523967342225206,0.0,2.624760326577748,1,0.9960191882660238
7331,4.0,0.01275187623556917,1.0,2.3617264108179814,8.98724812376443,4.0,1.0,1.0,0.0,2.0,1,0.7194167763606765
3986,4.0,1.0,0.0,2.6146887965165875,7.0,2.0,2.0,0.0,1.0,1.0,1,0.8506467100901692
6130,3.0,0.0,0.0,2.4318593876580854,6.0,2.0,1.0,1.0,0.0,2.0,0,0.2316797257425073
8880,4.0,0.0,0.0,2.6140927422255267,4.620073743855965,2.0,2.3799262561440355,0.0,0.0,3.0,1,0.9841796158168575
10202,3.0,2.0,0.0,2.3400638560338263,2.0,1.0,1.0,1.0,1.0,0.0,1,0.640383519881214
1452,3.0,2.0,0.0,2.503869564022474,5.0,2.0,2.0,0.0,1.0,1.0,0,0.08028912842762433
10218,3.0,0.0,0.0,2.6580391257352525,8.390971402721439,4.0,1.0,1.0,1.0,0.0,1,0.8261400266193637
9503,4.0,0.0,1.0,2.504659462794141,0.5439667339384595,2.4560332660615405,1.0,0.0,1.0,1.0,1,0.9381587191248397
3537,6.0,1.0,0.0,2.342296594692339,0.0,2.0,2.0,1.0,1.0,0.0,0,0.03426912295117805
10649,3.0,1.0,1.0,2.5732554094095765,1.8129034215343225,2.0,1.0,0.0,1.0,1.0,1,0.9506002524851234
5024,3.0,1.0,1.0,2.4318593876580854,9.0,2.0,1.0,1.0,1.0,0.0,0,0.11081650661783513
10699,4.0,0.4347752019684734,1.0,2.5130467818662647,10.0,2.0,1.0,1.0,0.0,2.0,1,0.9159359400424182
2701,4.0,0.0,0.0,2.6067097709889424,0.0,0.0,2.0,1.0,0.0,2.0,1,0.39393975254626984
3305,4.0,1.0,1.0,2.288176324422878,6.0,1.0,1.0,0.0,0.0,3.0,1,0.25234245738737837
3957,4.0,2.0,1.0,2.5637191659191334,9.0,2.0,2.0,0.0,1.0,1.0,0,0.1484777403473762
5919,6.0,2.0,1.0,2.469655202750048,1.0,2.0,2.0,0.0,1.0,1.0,0,0.32138142943086706
7905,4.0,2.0,0.6213061349916331,2.43183074016275,8.0,3.0,1.6213061349916331,0.0,0.0,3.0,1,0.9597962350382306
5213,4.0,1.0,1.0,2.503869564022474,9.0,2.0,1.0,1.0,1.0,0.0,0,0.335761633122557
4107,5.0,1.0,1.0,2.6146887965165875,8.0,0.0,1.0,1.0,1.0,0.0,1,0.5478499954496346
2796,4.0,2.0,1.0,2.444897673102868,5.0,2.0,2.0,0.0,0.0,3.0,0,0.011057585622826443
181,6.0,1.0,1.0,2.389737358340596,8.0,2.0,2.0,1.0,1.0,0.0,0,0.0009737098344693282
9319,5.0,0.0,1.0,2.4465718665053995,3.2043111069866743,2.2043111069866743,3.0,0.0,1.0,1.0,1,0.9076569544375321
1573,4.0,1.0,1.0,2.4183424053220275,8.0,2.0,2.0,1.0,1.0,0.0,0,0.01278805582603051
7452,4.139206118225665,0.0,1.0,2.521421597650271,1.0,2.0,1.0,0.0,1.0,1.0,1,0.950654983332953
3630,3.0,0.0,0.0,2.503869564022474,2.0,0.0,1.0,0.0,1.0,1.0,1,0.6300727230166426
7567,3.12522551245292,0.0,1.0,2.5532367374986893,10.0,0.0,2.74954897509416,1.0,1.0,0.0,1,0.8888766712967244
3622,3.0,2.0,1.0,2.514581307060663,10.0,4.0,1.0,1.0,0.0,2.0,0,0.1393373103198288
